,AAPL,MSFT,NVDA
12/06/2019,46.7474556,124.9257965,3.633460999
13/06/2019,46.7378273,125.7143402,3.684657812
14/06/2019,46.39839172,125.8378372,3.594690323
17/06/2019,46.67523956,126.217865,3.60438323
18/06/2019,47.77296448,128.4125671,3.799476147
19/06/2019,47.63334274,128.9160614,3.805441856
20/06/2019,48.01610947,130.113205,3.829796791
21/06/2019,47.85240555,130.1322327,3.771641731
24/06/2019,47.80426788,130.9017334,3.79400897
25/06/2019,47.07966232,126.7689133,3.764682531
26/06/2019,48.09796906,127.2439423,3.9580369
27/06/2019,48.08350754,127.4529648,4.056701183
28/06/2019,47.64538574,127.2724762,4.081555367
01/07/2019,48.51923752,128.906601,4.129769325
02/07/2019,48.80329132,129.7616425,4.031848907
03/07/2019,49.20772171,130.5977936,4.044772625
05/07/2019,49.16439056,130.2176971,3.982143164
08/07/2019,48.15092468,130.1226959,3.907088995
09/07/2019,48.44459915,129.6476288,3.909574509
10/07/2019,48.92365646,130.9682465,3.977919579
11/07/2019,48.56738281,131.4908295,4.132503033
12/07/2019,48.94050598,131.9658508,4.165556431
15/07/2019,49.40029526,131.9658508,4.157105923
16/07/2019,49.22939682,130.2366791,4.152384281
17/07/2019,48.95254135,129.4671631,4.217745781
18/07/2019,49.50864029,129.6096497,4.229427814
19/07/2019,48.76958466,129.7996826,4.186184406
22/07/2019,49.88417053,131.5193024,4.257760525
23/07/2019,50.27415085,132.33638,4.365620613
24/07/2019,50.23323822,133.6950226,4.440176964
25/07/2019,49.83603287,133.1914825,4.308956146
26/07/2019,50.00935745,134.2840576,4.350955486
29/07/2019,50.47636795,133.989502,4.344745636
30/07/2019,50.25971603,133.3434601,4.360401154
31/07/2019,51.28522873,129.4671631,4.193144798
01/08/2019,50.17544556,131.1678009,4.098703861
02/08/2019,49.11383438,130.0657043,4.00600338
05/08/2019,46.54283905,125.6098404,3.747534752
06/08/2019,47.42390823,127.9659729,3.786304474
07/08/2019,47.9149971,128.5265503,3.824577808
08/08/2019,48.9718132,131.9563751,3.933184385
09/08/2019,48.56826019,130.8352661,3.831785202
12/08/2019,48.44502258,129.0110779,3.763937235
13/08/2019,50.49658966,131.6808319,3.87825942
14/08/2019,48.99354172,127.7153473,3.729640722
15/08/2019,48.74948883,127.4293671,3.697331667
16/08/2019,49.89971924,129.7648315,3.965492487
19/08/2019,50.83005905,131.9382324,4.244339466
20/08/2019,50.83247375,130.84198,4.172017574
21/08/2019,51.38341904,132.3003845,4.255523682
22/08/2019,51.33993149,131.3376617,4.26173687
23/08/2019,48.96696854,127.152916,4.037068844
26/08/2019,49.89731216,129.1166077,4.111875057
27/08/2019,49.33427048,129.3930359,4.02116251
28/08/2019,49.66532516,129.2214508,4.010712147
29/08/2019,50.50624847,131.6617432,4.15450573
30/08/2019,50.44101334,131.4139252,4.167191505
03/09/2019,49.70640182,129.6790009,4.084101677
04/09/2019,50.54975128,131.1946716,4.198290348
05/09/2019,51.53807068,133.5015106,4.471440792
06/09/2019,51.53323746,132.595932,4.44432354
09/09/2019,51.7531395,131.089798,4.490347385
10/09/2019,52.36450195,129.7171631,4.557019234
11/09/2019,54.02944183,129.7552643,4.585628033
12/09/2019,53.90861893,131.089798,4.584135056
13/09/2019,52.85987473,130.8991699,4.526171207
16/09/2019,53.13776398,129.9554138,4.483133316
17/09/2019,53.33108521,130.9658661,4.504528999
18/09/2019,53.83128738,132.0430603,4.477411747
19/09/2019,53.3939209,134.4738159,4.401784897
20/09/2019,52.61340332,132.9200592,4.296056747
23/09/2019,52.85261536,132.6340637,4.349543095
24/09/2019,52.60131073,130.9563904,4.292076111
25/09/2019,53.41082764,132.8437958,4.433876514
26/09/2019,53.13534927,133.0153809,4.411735058
27/09/2019,52.87680054,131.2899628,4.272921085
30/09/2019,54.12125397,132.5292053,4.330387592
01/10/2019,54.27108765,130.6608734,4.328645706
02/10/2019,52.91062164,128.3540039,4.30476284
03/10/2019,53.36008072,129.9078064,4.510499001
04/10/2019,54.85585785,131.6617432,4.526917934
07/10/2019,54.86794281,130.7085266,4.585628033
08/10/2019,54.22516632,129.3263245,4.408998013
09/10/2019,54.86069489,131.7761536,4.495571613
10/10/2019,55.60012817,132.595932,4.553287983
11/10/2019,57.07901001,133.148819,4.626924038
14/10/2019,56.99684525,133.0249023,4.640357971
15/10/2019,56.86394501,134.95047,4.885150433
16/10/2019,56.63437271,133.8447113,4.831415653
17/10/2019,56.85426712,133.1583099,4.833405495
18/10/2019,57.12731934,130.9849701,4.738872051
21/10/2019,58.11807632,131.9572754,4.876195431
22/10/2019,57.98516464,129.993576,4.866243839
23/10/2019,58.76326752,130.8229065,4.853307724
24/10/2019,58.8599205,133.3966675,4.897341251
25/10/2019,59.58485794,134.1497192,5.08839798
28/10/2019,60.18173218,137.4479523,5.144371986
29/10/2019,58.78983688,136.151535,5.048096657
30/10/2019,58.7826004,137.8483124,5.050086975
31/10/2019,60.11164856,136.666275,5.000828743
01/11/2019,61.81767654,136.999939,5.039886475
04/11/2019,62.22362518,137.7910919,5.236665726
05/11/2019,62.13420868,137.7053375,5.214526653
06/11/2019,62.16079712,137.3240051,5.165269375
07/11/2019,62.8782196,137.5146484,5.182930946
08/11/2019,63.0503006,139.1351929,5.168999672
11/11/2019,63.54957581,139.2781677,5.17895174
12/11/2019,63.49139786,140.1932983,5.214526653
13/11/2019,64.09975433,140.4220276,5.188652992
14/11/2019,63.65623093,141.1369934,5.219003677
15/11/2019,64.41242218,142.9576721,5.079690456
18/11/2019,64.73719788,143.310379,5.280947685
19/11/2019,64.5408783,143.3580322,5.174224377
20/11/2019,63.78953934,143.1093597,5.253582478
21/11/2019,63.50352097,142.9754181,5.228704929
22/11/2019,63.44779968,143.0806732,5.246368408
25/11/2019,64.56026459,144.6493225,5.503101826
26/11/2019,64.05615234,145.4144745,5.398368835
27/11/2019,64.91655731,145.6918793,5.433222294
29/11/2019,64.77354431,144.7927704,5.395878792
02/12/2019,64.02462769,143.0424347,5.209410191
03/12/2019,62.8830719,142.812851,5.169826984
04/12/2019,63.43807983,143.3293304,5.213643074
05/12/2019,64.36881256,143.4058228,5.196713924
06/12/2019,65.61213684,145.146698,5.2821064
09/12/2019,64.69358063,144.7736664,5.2821064
10/12/2019,65.0716629,144.5536499,5.327167511
11/12/2019,65.62670135,145.0988312,5.410815239
12/12/2019,65.79393005,146.5718384,5.578362942
13/12/2019,66.6882782,147.8057251,5.576372147
16/12/2019,67.82984161,148.7621765,5.605251789
17/12/2019,67.9631424,147.9587097,5.683423996
18/12/2019,67.80076599,147.6526794,5.713796616
19/12/2019,67.8686142,148.9343719,5.861926079
20/12/2019,67.72805023,150.5603943,5.959266663
23/12/2019,68.83326721,150.5603943,5.94557476
24/12/2019,68.89868164,150.531662,5.94059515
26/12/2019,70.26566315,151.7655487,5.954786777
27/12/2019,70.23900604,152.0429382,5.897028446
30/12/2019,70.65589905,150.7325287,5.783753395
31/12/2019,71.17214203,150.8377228,5.857942104
02/01/2020,72.79600525,153.6306763,5.972710133
03/01/2020,72.08830261,151.7177277,5.877111435
06/01/2020,72.66273499,152.1098785,5.901757717
07/01/2020,72.32096863,150.7229919,5.973209381
08/01/2020,73.48434448,153.1237335,5.984412193
09/01/2020,75.04521179,155.0367126,6.050136089
10/01/2020,75.21488953,154.3193359,6.082500935
13/01/2020,76.8217926,156.1749268,6.273200512
14/01/2020,75.78444672,155.0749969,6.156190872
15/01/2020,75.45964813,156.0792999,6.113619804
16/01/2020,76.40492249,158.9391785,6.197268486
17/01/2020,77.2507782,159.8286896,6.205982685
21/01/2020,76.72727966,159.2548218,6.172622681
22/01/2020,77.00113678,158.4896088,6.22664547
23/01/2020,77.37198639,159.4652405,6.295108795
24/01/2020,77.1490097,157.8583832,6.23585701
27/01/2020,74.88041687,155.2184753,5.979930878
28/01/2020,76.99872589,158.2600861,6.173369884
29/01/2020,78.61049652,160.7277832,6.112874031
30/01/2020,78.49658966,165.2615356,6.119594574
31/01/2020,75.01615143,162.822525,5.886074066
03/02/2020,74.81012726,166.7919464,5.983166218
04/02/2020,77.27989197,172.2821655,6.15245676
05/02/2020,77.91002655,172.0717468,6.242827892
06/02/2020,78.82136536,175.6394348,6.329713821
07/02/2020,77.74996185,175.8881226,6.263491154
10/02/2020,78.11923981,180.4887695,6.546803951
11/02/2020,77.6479187,176.4141998,6.669289589
12/02/2020,79.49188995,176.6724548,6.785055161
13/02/2020,78.9258194,175.7159119,6.741238594
14/02/2020,78.94526672,177.2845917,7.214505196
18/02/2020,77.49973297,179.0827789,7.38329649
19/02/2020,78.62213135,179.6198425,7.834654331
20/02/2020,77.81555176,176.8768158,7.685280323
21/02/2020,76.05419159,171.2853088,7.321058273
24/02/2020,72.44158936,163.900238,6.803477764
25/02/2020,69.98783112,161.1956177,6.523899555
26/02/2020,71.0980835,163.2097168,6.663315773
27/02/2020,66.45053864,151.7101135,6.292398453
28/02/2020,66.41166687,155.3834381,6.727584839
02/03/2020,72.59463501,165.7225342,6.886014462
03/03/2020,70.28910065,157.7812042,6.623458862
04/03/2020,73.54943085,163.5741425,7.087292671
05/03/2020,71.16371155,159.4692383,6.807795525
06/03/2020,70.21864319,154.9614716,6.627195835
09/03/2020,64.66490936,144.4593506,6.114039421
10/03/2020,69.32217407,154.3380585,6.503638268
11/03/2020,66.91458893,147.3462219,6.139696121
12/03/2020,60.30644226,133.3721466,5.388393402
13/03/2020,67.53164673,152.3335114,5.999450207
16/03/2020,58.84391785,129.8810272,4.892426491
17/03/2020,61.43129349,140.5750122,5.412310123
18/03/2020,59.92745209,134.6573486,5.052351475
19/03/2020,59.46828842,136.872879,5.305193901
20/03/2020,55.69290543,131.7321167,5.125340462
23/03/2020,54.50976181,130.4181061,5.29821825
24/03/2020,59.97847366,142.2726135,6.207203388
25/03/2020,59.64805984,140.910675,6.118522167
26/03/2020,62.78693008,149.7247772,6.407982826
27/03/2020,60.18740082,143.5769806,6.295636177
30/03/2020,61.9050293,153.6762695,6.61598587
31/03/2020,61.77868652,151.2593536,6.566413403
01/04/2020,58.52809143,145.8884277,6.055000782
02/04/2020,59.50471497,148.9095459,6.363891125
03/04/2020,58.64956284,147.5380859,6.07592392
06/04/2020,63.7659874,158.5101471,6.685983181
07/04/2020,63.02743912,156.8029327,6.452572346
08/04/2020,64.64060974,158.3758087,6.649864674
09/04/2020,65.10707092,158.3854675,6.550221443
13/04/2020,66.38494873,158.7403107,6.722104549
14/04/2020,69.7375946,166.5953369,7.073343277
15/04/2020,69.10108948,164.8497925,6.995870113
16/04/2020,69.65015411,169.7986603,7.341130733
17/04/2020,68.7050705,171.2948914,7.281844139
20/04/2020,67.2789917,167.8997192,7.150566101
21/04/2020,65.19937134,160.9558411,6.713634491
22/04/2020,67.07733917,166.4226837,7.128144741
23/04/2020,66.8174057,164.4085541,7.074838161
24/04/2020,68.74640656,167.4105377,7.213839054
27/04/2020,68.79496002,166.9309692,7.400416851
28/04/2020,67.67984772,162.8643951,7.257929802
29/04/2020,69.90281677,170.1728058,7.43479538
30/04/2020,71.37747955,171.8799744,7.280848026
01/05/2020,70.22835541,167.429718,7.044196606
04/05/2020,71.22200012,171.5250854,7.256185532
05/05/2020,72.29096985,173.3665771,7.317216873
06/05/2020,73.03681183,175.0737457,7.418103218
07/05/2020,73.79237366,176.0904083,7.594470501
08/05/2020,75.5487442,177.1262054,7.784537315
11/05/2020,76.7375412,179.1019592,8.036633492
12/05/2020,75.86056519,175.0449829,7.774574757
13/05/2020,74.94462585,172.3978729,7.75215435
14/05/2020,75.40502167,173.1459656,8.001758575
15/05/2020,74.95922089,175.668396,8.460360527
18/05/2020,76.72537231,177.346817,8.718932152
19/05/2020,76.28201294,176.1191406,8.773984909
20/05/2020,77.76554871,178.5620575,8.937896729
21/05/2020,77.1857605,176.4173279,8.743843079
22/05/2020,77.682724,176.4942169,8.993943214
26/05/2020,77.15653992,174.628418,8.686549187
27/05/2020,77.4927063,174.8592529,8.494738579
28/05/2020,77.52680206,174.4649353,8.456624031
29/05/2020,77.45128632,176.2441864,8.843732834
01/06/2020,78.40376282,175.8402557,8.77473259
02/06/2020,78.76675415,177.8407593,8.793662071
03/06/2020,79.20037079,178.2735291,8.738110542
04/06/2020,78.51828003,175.9268494,8.739110947
05/06/2020,80.75455475,180.0431976,8.892131805
08/06/2020,81.23203278,181.1588287,8.77749157
09/06/2020,83.79715729,182.5437622,9.017735481
10/06/2020,85.95306396,189.3146057,9.337483406
11/06/2020,81.82641602,179.1487732,8.768767357
12/06/2020,82.5328598,180.5625458,8.904590607
15/06/2020,83.55355835,181.7166748,9.145088196
16/06/2020,85.76791382,186.1696625,9.040166855
17/06/2020,85.64854431,186.8140411,9.207143784
18/06/2020,85.68266296,188.8145294,9.18919754
19/06/2020,85.19303131,187.6892548,9.23231411
22/06/2020,87.42198944,192.9020844,9.496984482
23/06/2020,89.28798676,194.1908417,9.420473099
24/06/2020,87.71187592,190.2763977,9.206645012
25/06/2020,88.87630463,192.6808319,9.460350037
26/06/2020,86.14550781,188.8241577,9.126395226
29/06/2020,88.130867,190.8534698,9.171256065
30/06/2020,88.86655426,195.7296143,9.468075752
01/07/2020,88.69847107,196.8741455,9.500224113
02/07/2020,88.69847107,198.3744812,9.582216263
06/07/2020,91.07116699,202.6447296,9.808507919
07/07/2020,90.78858185,200.2883911,9.840907097
08/07/2020,92.90306091,204.6933289,10.18407917
09/07/2020,93.30256653,206.1263733,10.47616577
10/07/2020,93.46578217,205.5012054,10.44650841
13/07/2020,93.0345993,199.1535645,10.0208416
14/07/2020,94.57418823,200.3846283,10.34457588
15/07/2020,95.22460938,200.0864258,10.19529629
16/07/2020,94.0528717,196.1239624,10.10308456
17/07/2020,93.862854,195.1237183,10.16962624
20/07/2020,95.84092712,203.5103455,10.47791195
21/07/2020,94.51815796,200.7693024,10.29622841
22/07/2020,94.78369141,203.6545868,10.40613461
23/07/2020,90.46947479,194.7967072,10.09810162
24/07/2020,90.24533081,193.6041412,10.1626482
27/07/2020,92.38417816,196.0566406,10.38893795
28/07/2020,90.86655426,194.2966003,10.18358135
29/07/2020,92.60829163,196.2586212,10.43280029
30/07/2020,93.72888947,196.1047516,10.5808363
31/07/2020,103.5412292,197.1723022,10.58158493
03/08/2020,106.1502151,208.2615051,10.97585106
04/08/2020,106.859108,205.1357269,11.19267082
05/08/2020,107.2464371,204.7991028,11.25148487
06/08/2020,110.9881744,208.0787506,11.30008221
07/08/2020,108.4647827,204.35672,11.16450787
10/08/2020,110.0412979,200.2883911,11.13011742
11/08/2020,106.7686691,195.6046143,10.81610012
12/08/2020,110.3170853,201.1924896,11.40450478
13/08/2020,112.2694168,200.7212219,11.40724659
14/08/2020,112.1693649,200.9135742,11.52787209
17/08/2020,111.8764877,202.2408295,12.29845333
18/08/2020,112.808754,203.4045715,12.22244167
19/08/2020,112.9502869,202.1705017,12.10057545
20/08/2020,115.4566116,206.8753052,12.10306644
21/08/2020,121.4063797,205.3712921,12.64387035
24/08/2020,122.8584137,206.0172577,12.68050766
25/08/2020,121.8505173,208.6974335,12.71016312
26/08/2020,123.507576,213.2094269,12.7330904
27/08/2020,122.031105,218.4444122,12.58879471
28/08/2020,121.8334427,220.6907654,13.10667038
31/08/2020,125.9650803,217.4321289,13.33271313
01/09/2020,130.9826202,219.1096191,13.7819376
02/09/2020,128.2688141,223.3323822,14.30595589
03/09/2020,117.999527,209.4976501,12.97871685
04/09/2020,118.0776367,206.5571747,12.58682919
08/09/2020,110.1315994,195.3832703,11.87933254
09/09/2020,114.5243683,203.7034302,12.67906761
10/09/2020,110.7856216,197.9959717,12.27695274
11/09/2020,109.3311462,196.7041168,12.13012218
14/09/2020,112.6110764,198.0345459,12.83587074
15/09/2020,112.7867889,201.2835999,12.95428562
16/09/2020,109.4580307,197.6874847,12.47913074
17/09/2020,107.7106705,195.6243134,12.42827511
18/09/2020,104.2940903,193.1947784,12.15480137
21/09/2020,107.4568787,195.2675934,12.48187447
22/09/2020,109.1456528,199.9723969,12.60203266
23/09/2020,104.5674286,193.387619,12.08948708
24/09/2020,105.6412201,195.8942719,12.31309986
25/09/2020,109.6044388,200.3580322,12.83736515
28/09/2020,112.2206039,201.9198608,12.99815941
29/09/2020,111.3713303,199.8181152,13.18837166
30/09/2020,113.0503464,202.7779083,13.49226379
01/10/2020,114.0069885,204.8314209,13.57602119
02/10/2020,110.326828,198.7865601,13.02533531
05/10/2020,113.7238998,202.8261108,13.60394382
06/10/2020,110.463501,198.5166168,13.69767761
07/10/2020,112.3377457,202.2958679,13.92453575
08/10/2020,112.2303619,203.0189362,13.79963875
09/10/2020,114.1827011,208.0611267,13.72385406
12/10/2020,121.4356537,213.4504089,14.18579578
13/10/2020,118.2143021,214.8580017,14.20798397
14/10/2020,118.3021393,212.9298248,14.05541515
15/10/2020,117.8335876,211.7728729,13.9305191
16/10/2020,116.1838455,211.7728729,13.77246761
19/10/2020,113.216301,206.5281982,13.45960426
20/10/2020,114.7098541,206.9427948,13.60693741
21/10/2020,114.0850906,207.0874023,13.48652554
22/10/2020,112.9917755,207.1741791,13.32323742
23/10/2020,112.2986984,208.4660492,13.55183983
26/10/2020,112.3084564,202.5368805,13.10411072
27/10/2020,113.8215332,205.5930634,13.35888958
28/10/2020,108.5501938,195.4025879,12.59131527
29/10/2020,112.5720367,197.3693695,12.98718929
30/10/2020,106.265976,195.2001038,12.49857616
02/11/2020,106.178093,195.065155,12.54519367
03/11/2020,107.8083191,199.0179138,12.98270607
04/11/2020,112.2108383,208.6203003,13.75526524
05/11/2020,116.1936035,215.2725525,14.11998177
06/11/2020,116.061615,215.687088,14.52084446
09/11/2020,113.7440796,210.5484924,13.59222698
10/11/2020,113.4018402,203.4334869,12.73391056
11/11/2020,116.8438644,208.7745361,13.38008022
12/11/2020,116.5700836,207.7044373,13.41871738
13/11/2020,116.6189804,208.7359924,13.2594223
16/11/2020,117.6359558,209.43013,13.47705364
17/11/2020,116.7461243,206.759613,13.38431644
18/11/2020,115.4162292,204.0337677,13.39079762
19/11/2020,116.0127182,205.3290405,13.40226555
20/11/2020,114.7414932,203.3667908,13.05076313
23/11/2020,111.3287964,203.0961304,13.10286617
24/11/2020,112.619545,206.7209625,12.92112923
25/11/2020,113.4605103,206.7306213,13.19734573
27/11/2020,114.00811,208.0452118,13.2237711
30/11/2020,116.4136353,206.9239349,13.36362553
01/12/2020,120.0023651,208.9925079,13.35215855
02/12/2020,120.3544006,208.1805115,13.50622272
03/12/2020,120.2174988,207.0882416,13.36208725
04/12/2020,119.542778,207.2042694,13.52392673
07/12/2020,121.0095673,207.1365662,13.57230473
08/12/2020,121.6256104,208.7991791,13.31620502
09/12/2020,119.0831833,204.7296753,12.89801502
10/12/2020,120.510849,203.4924316,12.93941021
11/12/2020,119.699234,206.1409607,12.98030758
14/12/2020,119.0831833,207.0496216,13.27505684
15/12/2020,125.0480881,206.9819489,13.32667923
16/12/2020,124.9796448,211.9600067,13.2089777
17/12/2020,125.8499451,212.0953522,13.30747509
18/12/2020,123.8551254,211.293045,13.23840141
21/12/2020,125.3903351,215.1595306,13.2984972
22/12/2020,128.9594879,216.464447,13.24463463
23/12/2020,128.0599213,213.6419373,12.97631359
24/12/2020,129.0475159,215.3141479,12.96085548
28/12/2020,133.6630096,217.4504089,12.867342
29/12/2020,131.8833313,216.66745,12.91048431
30/12/2020,130.7588043,214.2799072,13.11246967
31/12/2020,129.7515869,214.9952087,13.02195072
04/01/2021,126.5442352,210.4231262,13.08030224
05/01/2021,128.1087646,210.6260834,13.37081623
06/01/2021,123.7964401,205.1646576,12.58256531
07/01/2021,128.0207825,211.003067,13.31021786
08/01/2021,129.1257782,212.2886658,13.24313927
11/01/2021,126.1237411,210.2297668,13.58701611
12/01/2021,125.9477234,207.7552032,13.45061302
13/01/2021,127.991478,209.1181488,13.49749184
14/01/2021,126.0553131,205.9089661,13.16683292
15/01/2021,124.3244781,205.5513,12.8269453
19/01/2021,124.9991989,209.2148438,12.99227715
20/01/2021,129.1062164,216.8511047,13.33191299
21/01/2021,133.8390045,217.460083,13.83239269
22/01/2021,135.9903107,218.4073486,13.67778492
25/01/2021,139.7550049,221.8678894,13.61868572
26/01/2021,139.9897156,224.5743866,13.40123749
27/01/2021,138.9140625,225.1253357,12.88504791
28/01/2021,134.0541077,230.9540405,13.01796055
29/01/2021,129.037735,224.2167816,12.95686626
01/02/2021,131.1694489,231.6499939,13.20349216
02/02/2021,132.0006714,231.514679,13.52243042
03/02/2021,130.973877,234.8881836,13.49624443
04/02/2021,134.3475037,233.9312439,13.62965965
05/02/2021,133.9312897,234.1148682,13.55659294
08/02/2021,134.0782166,234.3759155,14.40219975
09/02/2021,133.1967926,235.6325073,14.22714424
10/02/2021,132.5896149,234.7141876,14.72687244
11/02/2021,132.3349915,236.3284607,15.21214008
12/02/2021,132.5700378,236.8117828,14.92337608
16/02/2021,130.4351654,235.5648346,15.29144192
17/02/2021,128.1337585,236.5918121,14.8682642
18/02/2021,127.0271149,236.1945496,14.79146099
19/02/2021,127.1837997,233.4624634,14.88871288
22/02/2021,123.3938293,227.2037048,14.31940746
23/02/2021,123.2567368,226.0023193,14.10619736
24/02/2021,122.7572937,227.2424622,14.46229458
25/02/2021,118.4874649,221.8556976,13.27381039
26/02/2021,118.7518845,225.1400452,13.67977905
01/03/2021,125.1468124,229.5580139,13.80671024
02/03/2021,122.5320435,226.5836182,13.37231159
03/03/2021,119.5353317,220.4702148,12.77233601
04/03/2021,117.6452484,219.6660919,12.33893299
05/03/2021,118.908577,224.3843384,12.42995358
08/03/2021,113.9532242,220.3055267,11.56390095
09/03/2021,118.5853882,226.49646,12.49286461
10/03/2021,117.4983521,225.1788025,12.440979
11/03/2021,119.4373932,229.7421112,12.96508121
12/03/2021,118.5266418,228.4050751,12.82788181
15/03/2021,121.4254227,227.4943542,13.16239738
16/03/2021,122.9727325,230.3040009,13.26217747
17/03/2021,122.1794891,229.6548615,13.31206989
18/03/2021,118.0369797,223.5317841,12.69467354
19/03/2021,117.5081558,223.1732941,12.81765366
22/03/2021,120.8378448,228.6375885,13.15740776
23/03/2021,120.0054016,230.1780396,13.04216194
24/03/2021,117.6060867,228.1240997,12.61534691
25/03/2021,118.0957336,225.1013031,12.50783253
26/03/2021,118.702919,229.1122894,12.81116676
29/03/2021,118.8791962,227.910965,12.91993046
30/03/2021,117.4200211,224.6265869,12.84359837
31/03/2021,119.6234818,228.424408,13.31905365
01/04/2021,120.4558945,234.7994537,13.78153992
05/04/2021,123.2959137,241.3100891,13.95690727
06/04/2021,123.5995102,240.1378021,13.83118248
07/04/2021,125.2545471,242.1141815,14.11256409
08/04/2021,127.6636581,245.3598328,14.28568554
09/04/2021,130.2490387,247.87883,14.36850548
12/04/2021,128.5254364,247.9369812,15.17573452
13/04/2021,131.6494751,250.4365692,15.6452055
14/04/2021,129.2991028,247.6269226,15.24358463
15/04/2021,131.7180481,251.4151306,16.10195351
16/04/2021,131.3850861,252.6164246,15.87769413
19/04/2021,132.0510101,250.6788025,15.32814884
20/04/2021,130.3567657,250.2137146,15.13806725
21/04/2021,130.7387085,252.4614868,15.32690239
22/04/2021,129.210968,249.1576996,14.81776905
23/04/2021,131.5417786,253.0137024,15.23186207
26/04/2021,131.9334564,253.4011536,15.44414616
27/04/2021,131.6103363,253.808136,15.34810638
28/04/2021,130.8170624,246.6290283,15.24333382
29/04/2021,130.7191162,244.6429291,15.29123116
30/04/2021,128.7409058,244.3231812,14.97666931
03/05/2021,129.7985687,244.0131531,14.8042984
04/05/2021,125.2055893,240.0699463,14.31986141
05/05/2021,125.4504089,238.7911072,14.42687607
06/05/2021,127.056488,241.9494781,14.49123478
07/05/2021,127.7333374,244.5944519,14.77985191
10/05/2021,124.4372635,239.4789734,14.23454571
11/05/2021,123.515152,238.558548,14.27495766
12/05/2021,120.4348679,231.5538025,13.72840691
13/05/2021,122.5930328,235.4582214,13.63535976
14/05/2021,125.025856,240.4187469,14.21184731
17/05/2021,123.8683014,237.5412445,14.13451672
18/05/2021,122.4753036,235.5066833,13.98509502
19/05/2021,122.3183441,236.0893402,14.03498363
20/05/2021,124.8885345,239.3521881,14.5805378
21/05/2021,123.0442734,238.0800476,14.95896053
24/05/2021,124.682518,243.5278168,15.5778532
25/05/2021,124.4863052,244.4406433,15.61352253
26/05/2021,124.4372635,244.2173004,15.6656599
27/05/2021,122.8971252,242.1003265,15.4541235
28/05/2021,122.2398605,242.45961,16.2089653
01/06/2021,121.916153,240.2455902,16.2289238
02/06/2021,122.6813126,240.1484833,16.74155426
03/06/2021,121.1902313,238.6044617,16.93263245
04/06/2021,123.4955215,243.5375366,17.53979874
07/06/2021,123.5053406,246.4701843,17.5804615
08/06/2021,124.3293686,245.266098,17.41881561
09/06/2021,124.7119446,246.256546,17.32425308
10/06/2021,123.7113495,249.8010254,17.39087296
11/06/2021,124.9277573,250.4322815,17.79033661
14/06/2021,127.9982147,252.3743591,17.98345566
15/06/2021,127.1742325,250.8886261,17.75365829
16/06/2021,127.6745071,249.9369507,17.77536392
17/06/2021,129.2833252,253.3551331,18.62071037
18/06/2021,127.9785995,251.9277344,18.60224533
21/06/2021,129.7836151,255.0351257,18.39115715
22/06/2021,131.4316406,257.8318176,18.84975815
23/06/2021,131.1569672,257.5987549,19.01992798
24/06/2021,130.8724976,258.9777222,19.16788292
25/06/2021,130.5782166,257.3560181,18.99372673
28/06/2021,132.2164612,260.9490356,19.94585419
29/06/2021,133.7369385,263.5514832,19.98752975
30/06/2021,134.3549957,263.065979,19.96332741
01/07/2021,134.6590729,263.7457275,20.17241096
02/07/2021,137.2978973,269.6208191,20.44687653
06/07/2021,139.3187561,269.6305237,20.65796089
07/07/2021,141.8202209,271.8347778,20.33185196
08/07/2021,140.5155182,269.3973389,19.86376953
09/07/2021,142.3499451,269.9024353,20.01097488
12/07/2021,141.7515411,269.3003235,20.47232628
13/07/2021,142.869873,272.8544617,20.2103405
14/07/2021,146.3131104,274.340271,19.80264091
15/07/2021,145.6558533,272.9030151,18.92910385
16/07/2021,143.6056061,272.6311951,18.12542915
19/07/2021,139.7405548,268.9992981,18.74296951
20/07/2021,143.3701935,271.2424927,18.57554436
21/07/2021,142.6344299,273.2623291,19.37198257
22/07/2021,144.0078278,277.8652649,19.55562401
23/07/2021,145.734314,281.2931824,19.51969337
26/07/2021,146.1561737,280.6911011,19.25621414
27/07/2021,143.9784088,278.2538147,19.17037964
28/07/2021,142.2224121,277.9429321,19.46480179
29/07/2021,142.869873,278.2148438,19.62348747
30/07/2021,143.0856934,276.6708679,19.4608078
02/08/2021,142.752182,276.583374,19.71131897
03/08/2021,144.5571747,278.8169556,19.77619171
04/08/2021,144.1549835,278.2245789,20.23428917
05/08/2021,144.2628937,281.147522,20.5965786
06/08/2021,143.5751648,281.0892944,20.32610893
09/08/2021,143.526062,279.9919434,20.25525284
10/08/2021,143.0446167,278.1565552,19.8969593
11/08/2021,143.3000946,278.6518555,19.66041946
12/08/2021,146.276886,281.4290771,19.86601639
13/08/2021,146.4832001,284.3812561,20.14845848
16/08/2021,148.4677582,286.080658,19.91092682
17/08/2021,147.5540619,284.6045532,19.41988945
18/08/2021,143.7912903,282.8630066,19.00271034
19/08/2021,144.1253052,288.739563,19.75922394
20/08/2021,145.5891571,296.124176,20.77523232
23/08/2021,147.082489,296.406311,21.91499519
24/08/2021,146.9940643,294.4313354,21.75031471
25/08/2021,145.7561798,293.8377686,22.16949272
26/08/2021,144.950592,290.9968262,22.02478027
27/08/2021,145.9919739,291.6097412,22.59166527
30/08/2021,150.4326477,295.3750305,22.64356422
31/08/2021,149.1652832,293.7113037,22.34509659
01/09/2021,149.8333588,293.6626587,22.40100098
02/09/2021,150.9533691,293.0010681,22.35608101
